country_id,latitude,longitude,path,row,scan,track,acq_date,acq_time,satellite,confidence,daynight
USA,38.986372,-77.646743,016,033,6049,3470,2023-11-02,1552,L8,H,D
USA,38.987773,-77.782762,016,033,5656,3479,2023-11-02,1552,L8,L,D
USA,38.987783,-77.783108,016,033,5655,3479,2023-11-02,1552,L8,H,D
USA,38.988031,-77.64805,016,033,6045,3464,2023-11-02,1552,L8,H,D
USA,38.988053,-77.783096,016,033,5655,3478,2023-11-02,1552,L8,H,D
USA,38.988301,-77.648037,016,033,6045,3463,2023-11-02,1552,L8,H,D
USA,39.007911,-77.653345,016,033,6027,3391,2023-11-02,1552,L8,H,D
USA,39.007921,-77.653691,016,033,6026,3391,2023-11-02,1552,L8,H,D
USA,39.008181,-77.653332,016,033,6027,3390,2023-11-02,1552,L8,H,D
USA,39.008191,-77.653678,016,033,6026,3390,2023-11-02,1552,L8,H,D
USA,39.008451,-77.65332,016,033,6027,3389,2023-11-02,1552,L8,L,D
USA,39.043505,-77.585475,016,033,6218,3252,2023-11-02,1552,L8,L,D
USA,39.095565,-77.675558,016,033,5951,3069,2023-11-02,1552,L8,L,D
USA,39.11134,-77.794837,016,033,5605,3023,2023-11-02,1552,L8,H,D
USA,39.11135,-77.795183,016,033,5604,3023,2023-11-02,1552,L8,H,D
USA,39.11758,-77.632893,016,033,6071,2983,2023-11-02,1552,L8,H,D
USA,39.11785,-77.63288,016,033,6071,2982,2023-11-02,1552,L8,H,D
USA,39.119909,-77.63868,016,033,6054,2975,2023-11-02,1552,L8,H,D
USA,39.120179,-77.638667,016,033,6054,2974,2023-11-02,1552,L8,H,D
USA,39.136764,-77.746837,016,033,5740,2924,2023-11-02,1552,L8,H,D
USA,39.238628,-78.203647,016,033,4412,2591,2023-11-02,1552,L8,L,D
USA,39.238637,-78.203994,016,033,4411,2591,2023-11-02,1552,L8,M,D
USA,39.261134,-78.000423,016,033,4994,2489,2023-11-02,1552,L8,H,D
USA,39.261143,-78.00077,016,033,4993,2489,2023-11-02,1552,L8,M,D
USA,39.261404,-78.000411,016,033,4994,2488,2023-11-02,1552,L8,H,D
USA,39.324493,-78.079485,016,033,4759,2262,2023-11-02,1552,L8,M,D
USA,39.366529,-77.509093,016,032,5192,7612,2023-11-02,1552,L8,H,D
USA,39.366601,-77.509202,016,033,6392,2048,2023-11-02,1552,L8,H,D
USA,39.366799,-77.509103,016,032,5192,7611,2023-11-02,1552,L8,H,D
USA,39.367894,-77.348997,016,033,6852,2025,2023-11-02,1552,L8,L,D
USA,39.367981,-77.348972,016,032,5652,7619,2023-11-02,1552,L8,L,D
USA,39.384355,-78.172413,016,033,4485,2049,2023-11-02,1552,L8,H,D
USA,39.384363,-78.172761,016,033,4484,2049,2023-11-02,1552,L8,H,D
USA,39.384625,-78.172402,016,033,4485,2048,2023-11-02,1552,L8,M,D
USA,39.384633,-78.17275,016,033,4484,2048,2023-11-02,1552,L8,M,D
USA,39.384642,-78.173098,016,033,4483,2048,2023-11-02,1552,L8,H,D
USA,39.38465,-78.173446,016,033,4482,2048,2023-11-02,1552,L8,M,D
USA,39.384726,-78.545748,016,033,3413,2079,2023-11-02,1552,L8,M,D
USA,39.384912,-78.173087,016,033,4483,2047,2023-11-02,1552,L8,H,D
USA,39.38492,-78.173435,016,033,4482,2047,2023-11-02,1552,L8,H,D
USA,39.384929,-78.173783,016,033,4481,2047,2023-11-02,1552,L8,H,D
USA,39.43228,-77.226705,016,032,6009,7390,2023-11-02,1552,L8,H,D
USA,39.432354,-77.226812,016,033,7193,1772,2023-11-02,1552,L8,H,D
USA,39.434971,-79.193335,016,033,1550,1937,2023-11-02,1552,L8,H,D
USA,39.435236,-79.192979,016,033,1551,1936,2023-11-02,1552,L8,M,D
USA,39.435241,-79.193328,016,033,1550,1936,2023-11-02,1552,L8,H,D
USA,39.477256,-79.066334,016,033,1911,1773,2023-11-02,1552,L8,H,D
USA,39.477262,-79.066682,016,033,1910,1773,2023-11-02,1552,L8,H,D
USA,39.477526,-79.066326,016,033,1911,1772,2023-11-02,1552,L8,H,D
USA,39.477532,-79.066675,016,033,1910,1772,2023-11-02,1552,L8,H,D
USA,39.484751,-77.135758,016,033,7446,1567,2023-11-02,1552,L8,L,D
USA,39.484803,-77.1356,016,032,6275,7202,2023-11-02,1552,L8,H,D
USA,39.518552,-79.079148,016,033,1871,1621,2023-11-02,1552,L8,H,D
USA,39.518558,-79.079497,016,033,1870,1621,2023-11-02,1552,L8,M,D
USA,39.619096,-77.548946,016,033,6242,1118,2023-11-02,1552,L8,H,D
USA,39.667239,-77.193666,016,032,6125,6523,2023-11-02,1552,L8,H,D
USA,39.672369,-77.345963,016,032,5690,6493,2023-11-02,1552,L8,M,D
USA,39.672639,-77.345972,016,032,5690,6492,2023-11-02,1552,L8,M,D
USA,39.673435,-77.346699,016,032,5688,6489,2023-11-02,1552,L8,M,D
USA,39.673705,-77.346708,016,032,5688,6488,2023-11-02,1552,L8,M,D
